dataset,model,eval_metrics/MSE[mean],eval_metrics/MSE[0.5],eval_metrics/MAE[0.5],eval_metrics/MASE[0.5],eval_metrics/MAPE[0.5],eval_metrics/sMAPE[0.5],eval_metrics/MSIS,eval_metrics/RMSE[mean],eval_metrics/NRMSE[mean],eval_metrics/ND[0.5],eval_metrics/mean_weighted_sum_quantile_loss,domain,num_variates
solar/10T/short,tafsut,23.700355459245742,23.700355459245742,1.9975486142791972,0.8777279063719239,5.567670954723809,1.507366156288017,6.288566596725792,4.868301085516974,1.4161882096293785,0.581086655490474,0.45310782139074784,Energy,1
solar/D/short,tafsut,130285.60194647202,130285.60194647202,246.2137013381995,0.9599465494109694,1.0867810028892944,0.41849724614127126,5.244904671490346,360.95096889532243,0.5214512085743787,0.3556949369697039,0.2707794942482983,Energy,1
solar/H/long,tafsut,422.18588807785886,422.18588807785886,7.949769363341444,0.6040253237034914,2.7004944747204185,1.3636700176907715,4.267191490532029,20.54716253106153,0.7124075710915277,0.275632991870013,0.22628083081755174,Energy,1
solar/H/medium,tafsut,330.45097323600976,330.45097323600976,6.9622590670620434,0.5312422300140296,1.6587344623953602,1.3628040174498175,4.220098446294561,18.178310516547178,0.6548251731904176,0.25079682158776406,0.20815489348485267,Energy,1
solar/H/short,tafsut,344.72573312844156,344.72573312844156,7.039837847355615,0.5418379520096699,1.7530019273236814,1.3725500274122806,4.028290148803619,18.566791137093173,0.6843780735349418,0.25949075574757086,0.21626830773065536,Energy,1
solar/W/short,tafsut,2272562.686131387,2272562.686131387,1189.940579379562,1.3010194087374065,0.2715398969441435,0.22776318292548187,6.147109823616228,1507.5021347020995,0.30771887510613677,0.24289662223409225,0.17536685704886634,Energy,1
sz_taxi/15T/long,tafsut,15.454629629629629,15.454629629629629,2.6982207643340455,0.5087640089839289,5669984556709.415,0.40053112758190884,3.6897524708382337,3.931237671475693,0.36386835609051116,0.24974250755970404,0.19814836734007293,Transport,1
sz_taxi/15T/medium,tafsut,16.2757328392094,16.2757328392094,2.7567366119123933,0.5372867453750577,9354803108725.717,0.4070846166366186,3.7643778390478557,4.034319377442668,0.37546075692708336,0.256560355817278,0.2023942930898276,Transport,1
sz_taxi/15T/short,tafsut,16.63198737026862,16.63198737026862,2.7272269559867217,0.5438681370791167,1026750624179.1062,0.39300771859975964,3.862584099055289,4.078233363880569,0.38133224546105005,0.25500737358951603,0.20051581424247364,Transport,1
sz_taxi/H/short,tafsut,7.166240985576923,7.166240985576923,1.8412702511518428,0.5603887724652231,1.1142484224759615,0.2947552998860677,3.9820408432398486,2.6769835609463355,0.24937753806730265,0.17152568616689218,0.13537325397493322,Transport,1
temperature_rain/D/short,tafsut,185.54378330871606,185.54378330871606,5.8290046009261465,1.3462183935732837,17.049233197874745,1.5312797266784184,20.264270921327707,13.621445712871893,1.6036043405559661,0.6862279728746276,0.5549251501383967,Nature,1
us_births/D/short,tafsut,157750.77333333335,157750.77333333335,258.5390364583333,0.3807345149340303,0.024905589421590168,0.024615453084309895,3.0839152577609616,397.17851569959487,0.03723226292907722,0.02423593674469429,0.019695086437754278,Healthcare,1
us_births/M/short,tafsut,42158269.333333336,42158269.333333336,5255.231770833333,0.593494708247637,0.016307875514030457,0.016459835072358448,4.141884269384345,6492.939960706039,0.02016702724964756,0.016322714050490766,0.013286422195381264,Healthcare,1
us_births/W/short,tafsut,2358644.285714286,2358644.285714286,1184.9112723214287,1.0771729205387572,0.016080466764313833,0.016057680760111128,6.563324374409568,1535.7878387701492,0.02084816932051031,0.016085054335969125,0.012675745383152954,Healthcare,1
