dataset,model,eval_metrics/MSE[mean],eval_metrics/MSE[0.5],eval_metrics/MAE[0.5],eval_metrics/MASE[0.5],eval_metrics/MAPE[0.5],eval_metrics/sMAPE[0.5],eval_metrics/MSIS,eval_metrics/RMSE[mean],eval_metrics/NRMSE[mean],eval_metrics/ND[0.5],eval_metrics/mean_weighted_sum_quantile_loss,domain,num_variates
electricity/H/short,ForecastMate,1843608.4245030968,1843608.4245030968,176.86287841796874,0.9779271250227124,0.1562493592326749,0.1299548230258274,10.39253477712007,1357.795428075635,0.6409764128942049,0.0834919097814038,0.0679304897766721,Energy,1
electricity/W/short,ForecastMate,48669180714.66666,48669180714.66666,31097.53029279279,1.6191878663326638,0.2488635560164184,0.1021507396186982,12.185910004738393,220610.9260999252,0.5033613485882868,0.0709543043160752,0.0560885060585885,Energy,1
ett1/15T/long,ForecastMate,7.811082589285714,7.811082589285714,1.5008697606646826,0.975509466428047,0.7796310096870713,0.3757433233007333,6.986059528446439,2.7948314062364683,0.5326976293976234,0.2860672603566015,0.2232388764289078,Energy,7
ett1/15T/medium,ForecastMate,8.353027983165923,8.353027983165923,1.518896242171999,0.9618852587581552,0.7464801344891144,0.3718791645732656,6.56534023861986,2.8901605462613875,0.5508674089161518,0.2895030998953012,0.2242293181258839,Energy,7
ett1/15T/short,ForecastMate,5.543573197864351,5.543573197864351,1.1087347212291898,0.6869282234710591,0.4906542438918313,0.2301214926558488,4.89270916328778,2.354479389985045,0.4450946225082441,0.2095970193268177,0.1652939847715502,Energy,7
ett1/D/short,ForecastMate,42483.40634920635,42483.40634920635,134.56138392857142,1.581535399870705,1.6309944273933532,0.4657438434513002,11.729587608289997,206.1150318370942,0.5413679680255831,0.3534299383350984,0.2771837853276849,Energy,7
ett1/H/long,ForecastMate,135.90779596560847,135.90779596560847,6.999316922949736,1.3773630692955083,2513450428118.668,0.4854061880103489,8.90506841426438,11.65794990406154,0.558273971538998,0.3351821279720812,0.2594999288722156,Energy,7
ett1/H/medium,ForecastMate,128.43660714285716,128.43660714285716,6.5340959821428575,1.21882790925915,4456954261450.053,0.4383502643170234,8.355468245261692,11.332987564753486,0.5428233000531765,0.3129677433796899,0.2446430712084645,Energy,7
ett1/H/short,ForecastMate,95.34838344029018,95.34838344029018,4.921549188523065,0.824097111980102,0.4370302381969633,0.263354829991,5.6725433346463685,9.764649683439249,0.4557561248323017,0.2297088230555759,0.1759949882750069,Energy,7
ett1/W/short,ForecastMate,1576275.857142857,1576275.857142857,971.4664481026786,1.6461227732076875,0.7110367502485003,0.5671214251623137,8.345914346945653,1255.498250553483,0.4995927198122656,0.3865696864173395,0.2859638789087464,Energy,7
ett2/15T/long,ForecastMate,11.05398685515873,11.05398685515873,2.113243272569445,0.8763700128307002,0.1325814227853745,0.1611344462670433,6.85174499743125,3.3247536533040654,0.1771821287158642,0.1126185518004422,0.0907475141551701,Energy,7
ett2/15T/medium,ForecastMate,11.842372116815476,11.842372116815476,2.124371841672867,0.868472305098638,0.1280371051435375,0.1561506775652573,6.508141816492048,3.4412747807775355,0.1833917622267335,0.1132116208346525,0.0891935222259768,Energy,7
ett2/15T/short,ForecastMate,6.982101585751488,6.982101585751488,1.6785606747581845,0.7261654241499441,0.1039360193636794,0.1240321557335985,4.924882736176075,2.6423666637602525,0.125442556016593,0.0796872532334175,0.0621924525171924,Energy,7
ett2/D/short,ForecastMate,109561.81587301588,109561.81587301588,195.8918154761905,1.280335077578746,0.439081294952877,0.1304583778163449,11.64406950461514,331.0012324342855,0.1894407384950812,0.1121140544282391,0.0903385808735272,Energy,7
ett2/H/long,ForecastMate,225.5599537037037,225.5599537037037,9.284152819113755,1.034342451316271,0.1813570152730902,0.1782613541885317,8.146449716006279,15.018653524990304,0.2056689008153056,0.1271393272460275,0.1038084821138775,Energy,7
ett2/H/medium,ForecastMate,232.76558779761905,232.76558779761905,9.455078706287203,1.0200596751884068,0.1709643827931345,0.1667160080879098,7.784601288896084,15.256657163272006,0.2055932535805179,0.1274132579163601,0.1032065951509987,Energy,7
ett2/H/short,ForecastMate,107.96097935267858,107.96097935267858,6.392679559616815,0.7362620339270495,0.1177548294647348,0.1101758133134713,5.096981103880806,10.390427294037458,0.1317795284480763,0.0810769638289452,0.0642445218919972,Energy,7
ett2/W/short,ForecastMate,3115530.285714286,3115530.285714286,1194.085100446429,0.7715579421575838,0.1266504781586783,0.1352131995093564,11.85708188586142,1765.0864810864894,0.1480636953381371,0.1001654334871343,0.0896346953514594,Energy,7
hierarchical_sales/D/short,ForecastMate,28.79797832588363,28.79797832588363,2.325183948203028,0.7486554075343684,0.6466951395541495,1.0536998919868104,7.0247461100138375,5.366374784329141,1.6463443548164454,0.7133406854497997,0.5793288427842479,Sales,1
hierarchical_sales/W/short,ForecastMate,452.33733199814617,452.33733199814617,8.796942500744835,0.7093434387257062,0.5139163310092721,0.4511701811197249,6.659061565417259,21.268223527087216,0.976434545190479,0.4038719331138218,0.3407268811539126,Sales,1
hospital/M/short,ForecastMate,2446.5093030204257,2446.5093030204257,17.27488207827439,0.7525293576126982,0.1912978021852973,0.1720054742103089,5.045645610145468,49.46220074986985,0.1795592745458964,0.062711833416531,0.0494550452806084,Healthcare,1
jena_weather/10T/long,ForecastMate,1391.344210896164,1391.344210896164,9.3484859406002,0.6344351524269174,0.7678363153609357,0.6354450523942646,5.611632637303639,37.30072668053752,0.2282495367951634,0.0572049870221816,0.047174674037973,Nature,21
jena_weather/10T/medium,ForecastMate,1457.5272186147183,1457.5272186147183,9.097173535015331,0.5695350288199136,0.7192579942320233,0.6389671826604065,5.34575727709124,38.177574813163794,0.2342951336960628,0.0558292007827531,0.0459507711093164,Nature,21
jena_weather/10T/short,ForecastMate,711.8687997151935,711.8687997151935,4.818290008060516,0.2491081142243244,0.3364177769860469,0.5370072778465711,2.181840421631586,26.680869545709967,0.1657216537441565,0.0299276223732792,0.0252313401021529,Nature,21
jena_weather/D/short,ForecastMate,356.8233630952381,356.8233630952381,9.431417410714284,0.9967966512755672,0.5989843068389118,0.4396901767887159,8.25327589676077,18.88976874117939,0.1137472817173356,0.0567925477494925,0.044910968654465,Nature,21
jena_weather/H/long,ForecastMate,1101.9782407407408,1101.9782407407408,10.522123015873015,0.8937080384416715,2.0694127404814666,0.6522524836737862,6.697585491793626,33.19605760840797,0.1998770654658677,0.0633548445930784,0.0520321238433429,Nature,21
jena_weather/H/medium,ForecastMate,1282.4579365079364,1282.4579365079364,9.92354445684524,0.7170848927164004,1.848370851068647,0.6545744191745859,6.457638578501816,35.811421872189555,0.2191364417024187,0.0607239285027547,0.0495312170793646,Nature,21
jena_weather/H/short,ForecastMate,1052.1919903926482,1052.1919903926482,8.086804178822709,0.5079935301786679,1.1148727587741607,0.6032413280727168,4.498165791169295,32.43750900412435,0.1988398499273112,0.0495715909968367,0.0401981077866012,Nature,21
kdd_cup_2018/D/short,ForecastMate,2817.109567208591,2817.109567208591,20.89214812321298,1.1977513920902327,0.5028701032426368,0.4639661717291609,8.735722261820515,53.07645021295783,1.1889688375567675,0.4680062997516739,0.3665565445436672,Nature,1
kdd_cup_2018/H/long,ForecastMate,4165.43375946942,4165.43375946942,24.787686989911,1.0469089028101,1.0979402711953177,0.6230810543300502,7.3589948833344865,64.54017167214091,1.514373181905403,0.5816192837179897,0.4453330265524091,Nature,1
kdd_cup_2018/H/medium,ForecastMate,4983.189685510305,4983.189685510305,25.00407935412672,1.0401058215670114,1.104116382136055,0.5461257590488221,8.564919319246675,70.59171116717816,1.4776123580328036,0.5233806638769912,0.4172199103173624,Nature,1
kdd_cup_2018/H/short,ForecastMate,4340.590705259705,4340.590705259705,21.010021874472063,0.8659846516072804,0.7723706693173035,0.4689210336128678,7.509187945670385,65.88315949663999,1.3790538447617682,0.4397778076504848,0.3549474899609197,Nature,1
m4_daily/D/short,ForecastMate,346822.06270911486,346822.06270911486,169.1340919424237,3.1800099890786,0.0359474214391841,0.0293654907033235,25.97965802768981,588.9160064976286,0.0909712470600877,0.0261265428254916,0.0207559816892529,Econ/Fin,1
m4_hourly/H/short,ForecastMate,3103126.4150941083,3103126.4150941083,285.0034066137292,0.7442804107866752,0.0872618107788036,0.0805670617027152,5.4977589079867375,1761.5693046525612,0.2404931295710619,0.0389092617667223,0.0303151825634886,Econ/Fin,1
m4_monthly/M/short,ForecastMate,1933404.2260914352,1933404.2260914352,574.7973903085214,0.9671323407212208,0.1659904176791509,0.1348104214354585,7.892805118029511,1390.4690669308093,0.2889872055664899,0.1194626299446015,0.0948414507456012,Econ/Fin,1
m4_quarterly/Q/short,ForecastMate,1874544.4813385415,1874544.4813385415,559.9784307861328,1.1422491705203697,0.1217791454096635,0.1003908669468396,10.773845582242927,1369.1400517618868,0.2291699353665634,0.093730528607928,0.0761010779632059,Econ/Fin,1
m4_weekly/W/short,ForecastMate,253610.8043711164,253610.8043711164,253.45490612277692,1.863837669343111,0.0612188118132989,0.0608513792507548,13.097804368221636,503.5978597761475,0.0917477184613464,0.0461755524138566,0.0365835099181612,Econ/Fin,1
m4_yearly/A/short,ForecastMate,3323983.109326485,3323983.109326485,829.0107844964235,2.990569905276899,0.172967875163978,0.1346197784344717,35.039014665652225,1823.179395815586,0.2923552664170216,0.1329357216960075,0.1099911821657334,Econ/Fin,1
restaurant/D/short,ForecastMate,137.94775495514034,137.94775495514034,7.066059283919836,0.6776595385325721,0.6683492029014951,0.3897639132406065,4.546085817602228,11.745116217183224,0.5405374614756231,0.3251964201408552,0.2543246084399274,Sales,1
saugeen/D/short,ForecastMate,931.7861458333332,931.7861458333332,11.388045247395834,2.5295909619015373,0.2654854329427083,0.2997185256200676,28.559598802376108,30.52517233093588,0.98871760489197,0.3688614989405165,0.3064200195692432,Nature,1
saugeen/M/short,ForecastMate,407.5635695684524,407.5635695684524,12.21571277436756,0.7158703405313008,0.3390327635265532,0.3425342656009243,4.999573480772119,20.18820372317588,0.6061104398136673,0.3667523442816038,0.2870473590091588,Nature,1
saugeen/W/short,ForecastMate,888.52587890625,888.52587890625,14.130604553222655,1.1463316143586122,0.374444580078125,0.3815864630131175,11.83601558070011,29.80815121583776,0.8997838306827736,0.426544048394609,0.3461251641873147,Nature,1
solar/10T/long,ForecastMate,19.232353285938768,19.232353285938768,1.816672032612277,0.7941238948736801,3.517365016722551,1.4412118938652012,3.81812083683537,4.385470702893678,0.9478493265161166,0.3926445937664169,0.2900662056010794,Energy,1
solar/10T/medium,ForecastMate,19.42522518611065,19.42522518611065,1.8085002599630544,0.7899656099442067,3.620401168295823,1.4413214661198963,3.6594004547564185,4.407405720615094,0.9780208473480292,0.401313395861217,0.2902240400508014,Energy,1
solar/10T/short,ForecastMate,18.993284677473007,18.993284677473007,1.7785099781342666,0.7784342915058164,4.955968639928996,1.493818985877183,3.345156721936457,4.358128575142432,1.2677791059074055,0.5173683499809939,0.3859580467283565,Energy,1
solar/D/short,ForecastMate,115518.36496350366,115518.36496350366,246.50972095498784,0.9610008139745196,1.0288869444761253,0.4235856585383976,4.821040785042535,339.8799272735941,0.4910107411068053,0.3561225923139241,0.2666072078465039,Energy,1
solar/H/long,ForecastMate,253.19956407137065,253.19956407137065,6.228333776865369,0.4730550608426946,2.299102624237786,1.3459098056269625,3.237362473813186,15.91224572684103,0.5517066313149004,0.2159477113241749,0.1689575173108704,Energy,1
solar/H/medium,ForecastMate,228.06322232360097,228.06322232360097,5.891900471411192,0.4496843815750734,1.4576186392014527,1.3500818134343189,2.989570911866228,15.101762225766931,0.5440007230576605,0.2122400067432319,0.1643772067632201,Energy,1
solar/H/short,ForecastMate,189.17297136617205,189.17297136617205,5.373308374964484,0.4141606434507502,1.3722673932800211,1.3443142396659755,2.7976263620516875,13.754016553944236,0.5069776331448398,0.1980619371376019,0.1544266363759504,Energy,1
solar/W/short,ForecastMate,1365023.2408759124,1365023.2408759124,931.6938583485402,1.0123458885846974,0.2060095237119354,0.1829467095218227,7.145382073712469,1168.342090689158,0.2384878251513549,0.1901820055574241,0.1387024331977287,Energy,1
temperature_rain/D/short,ForecastMate,152.45370567561417,152.45370567561417,5.393071838251273,1.3043262919128729,46.14312042429712,1.461608951694619,20.981395646235008,12.347214490548634,1.4535935932408028,0.6349071426571709,0.5278321257236234,Nature,1
us_births/D/short,ForecastMate,136457.65333333332,136457.65333333332,221.83609375,0.326572545240575,0.0212530104319254,0.0212170219657828,2.5987006453565664,369.40175058238873,0.0346284165947874,0.0207953336929897,0.0165164235431401,Healthcare,1
us_births/M/short,ForecastMate,56526224.0,56526224.0,6097.2109375,0.6884563280868506,0.018774593869845,0.0190392943736574,4.58286156968834,7518.392381353876,0.0233520754767334,0.0189378956016159,0.0152313610643306,Healthcare,1
us_births/W/short,ForecastMate,1963499.142857143,1963499.142857143,1053.5400390625,0.9581353083510634,0.0143081843852996,0.0143377301847573,8.606364647521636,1401.2491366124525,0.0190218196308347,0.0143017027260099,0.0116764839771715,Healthcare,1
